"source_name"	"object_name"	"column_name"	"column_class"	"n_non_missing"	"pct_non_missing"	"n_distinct_sample"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TimeTo_PFS"	"integer"	"314"	"100"	"291"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Treatment"	"integer"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TimeTo_Treatment"	"integer"	"314"	"100"	"291"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TTT"	"integer"	"102"	"32.48"	"94"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Outcome"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"N.drivers.factor"	"character"	"314"	"100"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Aged65.IPI"	"integer"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Binet.IPI"	"integer"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"B2M.IPI"	"integer"	"306"	"97.45"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGHV.IPI"	"integer"	"313"	"99.68"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"del17.IPI"	"integer"	"298"	"94.9"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CLL.IPI.score"	"integer"	"291"	"92.68"	"10"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CLL.IPI"	"character"	"291"	"92.68"	"5"
"LAB_BIOBANK_SAMPLES"	"LAB_BIOBANK_SAMPLES"	"date_samplecollection"	"Date"	"42991"	"100"	"4613"
"LAB_BIOBANK_SAMPLES"	"LAB_BIOBANK_SAMPLES"	"Sample_source"	"character"	"42992"	"100"	"8"
"LAB_BIOBANK_SAMPLES"	"LAB_BIOBANK_SAMPLES"	"Type"	"character"	"42992"	"100"	"14"
"CLL_TREAT"	"CLL_TREAT"	"Diag_date_CLLreg"	"Date"	"582"	"97.82"	"500"
"CLL_TREAT"	"CLL_TREAT"	"Correct_diagdate"	"Date"	"575"	"96.64"	"497"
"CLL_TREAT"	"CLL_TREAT"	"BIRTHDATE"	"Date"	"595"	"100"	"582"
"CLL_TREAT"	"CLL_TREAT"	"opslagsdato"	"Date"	"578"	"97.14"	"87"
"CLL_TREAT"	"CLL_TREAT"	"hospital"	"character"	"595"	"100"	"5"
"CLL_TREAT"	"CLL_TREAT"	"Date_death_CLL_reg"	"Date"	"262"	"44.03"	"252"
"CLL_TREAT"	"CLL_TREAT"	"DATE_ENDFU_OR_DEATH_opslag_2021"	"Date"	"579"	"97.31"	"316"
"CLL_TREAT"	"CLL_TREAT"	"Dead"	"integer"	"595"	"100"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Excluded"	"integer"	"595"	"100"	"6"
"CLL_TREAT"	"CLL_TREAT"	"Note"	"character"	"90"	"15.13"	"9"
"CLL_TREAT"	"CLL_TREAT"	"IGHV"	"character"	"595"	"100"	"3"
"CLL_TREAT"	"CLL_TREAT"	"FISH_diag"	"character"	"592"	"99.5"	"7"
"CLL_TREAT"	"CLL_TREAT"	"Age_diagnosis"	"integer"	"595"	"100"	"57"
"CLL_TREAT"	"CLL_TREAT"	"Sex"	"character"	"595"	"100"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Smoking"	"integer"	"511"	"85.88"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Binet"	"character"	"568"	"95.46"	"4"
"CLL_TREAT"	"CLL_TREAT"	"CLLIPI"	"character"	"363"	"61.01"	"5"
"CLL_TREAT"	"CLL_TREAT"	"B2M"	"numeric"	"304"	"51.09"	"267"
"CLL_TREAT"	"CLL_TREAT"	"B2M_note"	"character"	"420"	"70.59"	"278"
"CLL_TREAT"	"CLL_TREAT"	"Total_number_of_treatments"	"integer"	"566"	"95.13"	"10"
"CLL_TREAT"	"CLL_TREAT"	"Date_treatment_CLL_reg"	"Date"	"582"	"97.82"	"502"
"CLL_TREAT"	"CLL_TREAT"	"DATE1LINE"	"Date"	"566"	"95.13"	"500"
"CLL_TREAT"	"CLL_TREAT"	"KEMO1"	"character"	"591"	"99.33"	"23"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI1"	"character"	"567"	"95.29"	"7"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM1"	"character"	"567"	"95.29"	"13"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53_1treatment"	"character"	"535"	"89.92"	"9"
"CLL_TREAT"	"CLL_TREAT"	"Protokol1"	"character"	"544"	"91.43"	"19"
"CLL_TREAT"	"CLL_TREAT"	"Indication1"	"character"	"500"	"84.03"	"50"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger1"	"character"	"498"	"83.7"	"5"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment1"	"character"	"494"	"83.03"	"444"
"CLL_TREAT"	"CLL_TREAT"	"DATE2LINE"	"Date"	"290"	"48.74"	"268"
"CLL_TREAT"	"CLL_TREAT"	"KEMO2"	"character"	"529"	"88.91"	"25"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI2"	"character"	"528"	"88.74"	"8"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM2"	"character"	"375"	"63.03"	"14"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53_2treatment"	"character"	"278"	"46.72"	"9"
"CLL_TREAT"	"CLL_TREAT"	"Protokol2"	"character"	"274"	"46.05"	"12"
"CLL_TREAT"	"CLL_TREAT"	"Indication2"	"character"	"259"	"43.53"	"35"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger2"	"character"	"249"	"41.85"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment2"	"Date"	"250"	"42.02"	"195"
"CLL_TREAT"	"CLL_TREAT"	"DATE3LINE"	"Date"	"158"	"26.55"	"156"
"CLL_TREAT"	"CLL_TREAT"	"KEMO3"	"character"	"516"	"86.72"	"26"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI3"	"character"	"516"	"86.72"	"11"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM3"	"character"	"594"	"99.83"	"16"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før3behandling"	"character"	"145"	"24.37"	"11"
"CLL_TREAT"	"CLL_TREAT"	"Protokol3"	"character"	"146"	"24.54"	"11"
"CLL_TREAT"	"CLL_TREAT"	"Indication3"	"character"	"134"	"22.52"	"25"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger3"	"character"	"121"	"20.34"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment3"	"character"	"122"	"20.5"	"100"
"CLL_TREAT"	"CLL_TREAT"	"DATE4LINE"	"Date"	"63"	"10.59"	"64"
"CLL_TREAT"	"CLL_TREAT"	"KEMO4"	"character"	"508"	"85.38"	"16"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI4"	"character"	"508"	"85.38"	"7"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM4"	"character"	"510"	"85.71"	"11"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før4behandling"	"character"	"65"	"10.92"	"9"
"CLL_TREAT"	"CLL_TREAT"	"protokol4"	"character"	"67"	"11.26"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Indication4"	"character"	"56"	"9.41"	"12"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger4"	"character"	"55"	"9.24"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment4"	"character"	"57"	"9.58"	"49"
"CLL_TREAT"	"CLL_TREAT"	"DATE5LINE"	"Date"	"32"	"5.38"	"33"
"CLL_TREAT"	"CLL_TREAT"	"KEMO5"	"character"	"507"	"85.21"	"15"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI5"	"character"	"506"	"85.04"	"7"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM5"	"character"	"510"	"85.71"	"14"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før5behandling"	"character"	"29"	"4.87"	"8"
"CLL_TREAT"	"CLL_TREAT"	"protokol5"	"character"	"29"	"4.87"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Indication5"	"character"	"26"	"4.37"	"12"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger5"	"character"	"26"	"4.37"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Date_llast_treatment5"	"character"	"23"	"3.87"	"20"
"CLL_TREAT"	"CLL_TREAT"	"DATE6LINE"	"Date"	"10"	"1.68"	"11"
"CLL_TREAT"	"CLL_TREAT"	"KEMO6"	"character"	"511"	"85.88"	"8"
"CLL_TREAT"	"CLL_TREAT"	"IMMTERAPI6"	"character"	"99"	"16.64"	"5"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMM6"	"character"	"512"	"86.05"	"8"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før6behandling"	"character"	"9"	"1.51"	"4"
"CLL_TREAT"	"CLL_TREAT"	"protokol6"	"character"	"8"	"1.34"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Indication6"	"character"	"8"	"1.34"	"5"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger6"	"character"	"8"	"1.34"	"4"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment6"	"character"	"7"	"1.18"	"8"
"CLL_TREAT"	"CLL_TREAT"	"DATE7LINE"	"Date"	"2"	"0.34"	"3"
"CLL_TREAT"	"CLL_TREAT"	"KEMO7"	"character"	"2"	"0.34"	"3"
"CLL_TREAT"	"CLL_TREAT"	"IMMUNTERAPI7"	"character"	"2"	"0.34"	"3"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMMUNTERAPI7"	"character"	"2"	"0.34"	"3"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før7behandling"	"character"	"2"	"0.34"	"2"
"CLL_TREAT"	"CLL_TREAT"	"protokol7"	"character"	"2"	"0.34"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Indication7"	"character"	"2"	"0.34"	"3"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger7"	"integer"	"2"	"0.34"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment7"	"Date"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"DATE8LINE"	"integer"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"KEMO8"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"IMMUNTERAPI8"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"KEMOIMMUNTERAPI8"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Del17ptp53før8behandling"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"protokol8"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Indication8"	"character"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Bivirkninger8"	"integer"	"1"	"0.17"	"2"
"CLL_TREAT"	"CLL_TREAT"	"Date_last_treatment8"	"logical"	"0"	"0"	"1"
"CLL_TREAT"	"CLL_TREAT"	"DALYCA_ID"	"integer"	"595"	"100"	"595"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"birth_date"	"Date"	"195"	"100"	"195"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"hospital"	"character"	"195"	"100"	"8"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"cll-reg"	"character"	"195"	"100"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"gender"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"alcohol"	"integer"	"179"	"91.79"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"smoking"	"character"	"182"	"93.33"	"29"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"cirs_prior_ib"	"integer"	"171"	"87.69"	"12"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"date_diagnosis"	"Date"	"195"	"100"	"187"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"age_diagnosis"	"integer"	"194"	"99.49"	"48"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"IGHV"	"character"	"161"	"82.56"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del13q"	"character"	"185"	"94.87"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"tri12"	"character"	"185"	"94.87"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del11q"	"character"	"185"	"94.87"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del17p"	"character"	"185"	"94.87"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"beta2m"	"character"	"123"	"63.08"	"6"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"binet_diagnosis"	"character"	"150"	"76.92"	"5"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ps_diagnosis"	"character"	"152"	"77.95"	"5"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"total_treatments"	"integer"	"174"	"89.23"	"10"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"1_treatment_date"	"Date"	"176"	"90.26"	"133"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"1_treatment"	"character"	"194"	"99.49"	"16"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"1_protocol"	"character"	"142"	"72.82"	"14"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"2_treatment_date"	"Date"	"157"	"80.51"	"144"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"2_treatment"	"character"	"159"	"81.54"	"22"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"2_protocol"	"character"	"120"	"61.54"	"8"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"3_treatment_date"	"Date"	"114"	"58.46"	"112"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"3_treatment"	"character"	"116"	"59.49"	"20"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"3_protocol"	"character"	"88"	"45.13"	"11"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"4_treatment_date"	"Date"	"65"	"33.33"	"64"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"4_treatment"	"character"	"64"	"32.82"	"16"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"4_protocol"	"character"	"49"	"25.13"	"5"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"5_treatment_date"	"Date"	"35"	"17.95"	"36"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"5_treatment"	"character"	"34"	"17.44"	"13"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"5_protocol"	"character"	"25"	"12.82"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"6_treatment_date"	"Date"	"17"	"8.72"	"18"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"6_treatment"	"character"	"17"	"8.72"	"9"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"6_protocol"	"character"	"13"	"6.67"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"7_treatment_date"	"Date"	"9"	"4.62"	"10"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"7_treatment"	"character"	"9"	"4.62"	"8"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"7_protocol"	"character"	"9"	"4.62"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"8_treatment_date"	"Date"	"2"	"1.03"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"8_treatment"	"character"	"2"	"1.03"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"8_protocol"	"character"	"2"	"1.03"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"9_treatment_date"	"Date"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"9_treatment"	"character"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"9_protocol"	"character"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ibrutinib_start"	"Date"	"195"	"100"	"179"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"time_since_last"	"character"	"158"	"81.03"	"145"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"line_nr"	"integer"	"195"	"100"	"9"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"first_line"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ps_prior_ib"	"integer"	"54"	"27.69"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"binet_prior_ib"	"character"	"166"	"85.13"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"indication"	"character"	"193"	"98.97"	"42"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"new_cyto_prior_ib"	"integer"	"101"	"51.79"	"6"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del17p_tp53_prior"	"integer"	"145"	"74.36"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"tp53"	"integer"	"96"	"49.23"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del17p_ib"	"integer"	"194"	"99.49"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del13q_ib"	"integer"	"193"	"98.97"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"tri12_ib"	"integer"	"193"	"98.97"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"del11q_ib"	"integer"	"193"	"98.97"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ibrutinib_mono"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ibrutinib_combination"	"integer"	"84"	"43.08"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"protocol_ibrutinib"	"character"	"157"	"80.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"start_dose_ibrutinib"	"integer"	"195"	"100"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"dose_reduction"	"integer"	"194"	"99.49"	"4"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"Dose_reduction comment"	"character"	"83"	"42.56"	"59"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pause"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pause_duration"	"character"	"124"	"63.59"	"53"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pause_reason"	"character"	"124"	"63.59"	"68"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"secondary_malignancy_under_ibrutinib"	"character"	"125"	"64.1"	"17"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"secondary_malignancy_con"	"character"	"122"	"62.56"	"9"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"otherchemo"	"character"	"120"	"61.54"	"7"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"adverse_events"	"integer"	"70"	"35.9"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"discontinuation"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"discontinuation_date"	"Date"	"83"	"42.56"	"82"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"discontinuation_reason"	"character"	"129"	"66.15"	"50"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"discont_reason_cat"	"character"	"84"	"43.08"	"10"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"discont_group"	"character"	"83"	"42.56"	"5"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"treatment_following_discont"	"character"	"83"	"42.56"	"23"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"atrialfibrillation"	"integer"	"108"	"55.38"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"infection"	"integer"	"70"	"35.9"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"progression"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"progression_date"	"Date"	"22"	"11.28"	"23"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pr"	"Date"	"80"	"41.03"	"76"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pr_l"	"Date"	"46"	"23.59"	"47"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"pri"	"Date"	"8"	"4.1"	"9"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"cr"	"Date"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ccr"	"Date"	"24"	"12.31"	"25"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"ccr_lym"	"Date"	"2"	"1.03"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"stable_disease"	"integer"	"38"	"19.49"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"dead"	"integer"	"195"	"100"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"date_death"	"Date"	"52"	"26.67"	"52"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"end_of_follow_up_or_death"	"Date"	"195"	"100"	"74"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"opslags_dato"	"Date"	"195"	"100"	"28"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"end_of_ib_or_fu"	"Date"	"195"	"100"	"114"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"Pause_EFU"	"integer"	"2"	"1.03"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"Pause_EFU_date"	"Date"	"2"	"1.03"	"3"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"max_pause"	"integer"	"80"	"41.03"	"5"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"Notater"	"character"	"28"	"14.36"	"27"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"...1"	"integer"	"38"	"19.49"	"33"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"...101"	"character"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"Note"	"character"	"6"	"3.08"	"7"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"...97"	"logical"	"0"	"0"	"1"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"...98"	"logical"	"0"	"0"	"1"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"...99"	"character"	"1"	"0.51"	"2"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"DALYCA_ID"	"integer"	"195"	"100"	"195"
